,ID,Date,TEMP,pH,TURB,FECALCOLI,NO3N,TP,Label,WQI
10246,2001-11-26IND00044,2001-11-26,12.0,67.0,34.0,98.0,97.0,98.0,3,70.20967741935483
10247,2001-11-26IND00048,2001-11-26,0.0,67.0,84.0,27.0,97.0,98.0,2,56.4032258064516
10248,2001-11-26IND00049,2001-11-26,0.0,90.0,84.0,10.0,97.0,98.0,2,56.09677419354838
10249,2001-11-26IND00063,2001-11-26,10.0,67.0,84.0,71.0,97.0,98.0,2,69.37096774193547
10250,2001-11-26IND00064,2001-11-26,10.0,67.0,84.0,80.0,97.0,98.0,3,71.69354838709677
10251,2001-11-27IND00029,2001-11-27,10.0,0.0,34.0,22.0,97.0,98.0,1,38.387096774193544
10252,2001-11-27IND00033,2001-11-27,15.0,67.0,84.0,37.0,97.0,98.0,2,61.4032258064516
10253,2001-11-27IND00034,2001-11-27,10.0,47.0,84.0,45.0,97.0,98.0,2,59.11290322580644
10254,2001-12-01IND00067,2001-12-01,15.0,67.0,84.0,22.0,97.0,98.0,2,57.53225806451612
10255,2001-12-01IND00068,2001-12-01,18.0,67.0,84.0,45.0,97.0,98.0,2,63.951612903225794
10256,2001-12-03IND00002,2001-12-03,18.0,92.0,62.0,27.0,97.0,97.0,2,60.790322580645146
10257,2001-12-03IND00062,2001-12-03,12.0,2.0,84.0,80.0,97.0,97.0,2,60.37096774193547
10258,2001-12-04IND00038,2001-12-04,15.0,67.0,68.0,98.0,97.0,98.0,3,75.08064516129032
10259,2001-12-05IND00037,2001-12-05,18.0,67.0,84.0,53.0,97.0,98.0,2,66.01612903225805
10260,2001-12-05IND00069,2001-12-05,10.0,92.0,84.0,71.0,97.0,98.0,3,73.8064516129032
10261,2001-12-05IND00070,2001-12-05,15.0,67.0,84.0,63.0,97.0,98.0,2,68.11290322580645
10262,2001-12-07IND00007,2001-12-07,12.0,93.0,84.0,53.0,97.0,98.0,2,69.66129032258063
10263,2001-12-07IND00044,2001-12-07,15.0,67.0,28.0,98.0,97.0,97.0,2,69.80645161290322
10264,2001-12-07IND00055,2001-12-07,12.0,67.0,84.0,53.0,97.0,98.0,2,65.04838709677418
10265,2001-12-07IND00056,2001-12-07,12.0,2.0,25.0,80.0,97.0,78.0,2,50.61290322580645
10266,2001-12-09IND00012,2001-12-09,12.0,67.0,76.0,71.0,97.0,98.0,2,68.66129032258064
10267,2001-12-09IND00036,2001-12-09,12.0,67.0,84.0,71.0,97.0,98.0,2,69.69354838709677
10268,2001-12-10IND00025,2001-12-10,10.0,67.0,84.0,80.0,97.0,98.0,3,71.69354838709677
10269,2001-12-10IND00028,2001-12-10,12.0,67.0,84.0,71.0,97.0,98.0,2,69.69354838709677
10270,2001-12-11IND00004,2001-12-11,12.0,67.0,84.0,53.0,97.0,98.0,2,65.04838709677418
10271,2001-12-11IND00005,2001-12-11,12.0,93.0,84.0,45.0,97.0,98.0,2,67.59677419354837
10272,2001-12-11IND00013,2001-12-11,10.0,47.0,84.0,98.0,97.0,98.0,3,72.79032258064515
10273,2001-12-11IND00014,2001-12-11,12.0,67.0,84.0,98.0,97.0,98.0,3,76.66129032258064
10274,2001-12-11IND00054,2001-12-11,10.0,67.0,84.0,98.0,97.0,98.0,3,76.33870967741935
10275,2001-12-12IND00011,2001-12-12,18.0,67.0,84.0,71.0,97.0,98.0,3,70.66129032258064
10276,2001-12-12IND00017,2001-12-12,12.0,90.0,84.0,53.0,97.0,98.0,2,69.1290322580645
10277,2001-12-12IND00019,2001-12-12,12.0,90.0,84.0,53.0,97.0,98.0,2,69.1290322580645
10278,2001-12-13IND00020,2001-12-13,10.0,92.0,84.0,27.0,97.0,98.0,2,62.451612903225794
10279,2001-12-13IND00021,2001-12-13,10.0,92.0,84.0,27.0,97.0,98.0,2,62.451612903225794
10280,2001-12-14IND00043,2001-12-14,89.0,93.0,84.0,53.0,97.0,98.0,3,82.0806451612903
10281,2001-12-18IND00018,2001-12-18,12.0,93.0,84.0,45.0,97.0,98.0,2,67.59677419354837
10282,2001-12-18IND00057,2001-12-18,18.0,93.0,84.0,5.0,97.0,98.0,2,58.241935483870954
10283,2001-12-18IND00058,2001-12-18,15.0,92.0,84.0,8.0,97.0,98.0,2,58.35483870967741
10284,2001-12-18IND00059,2001-12-18,18.0,67.0,84.0,27.0,97.0,98.0,2,59.306451612903224
10285,2001-12-19IND00003,2001-12-19,0.0,67.0,84.0,80.0,97.0,98.0,3,70.08064516129032
10286,2001-12-20IND00029,2001-12-20,12.0,0.0,48.0,18.0,97.0,98.0,1,39.48387096774193
10287,2001-12-20IND00039,2001-12-20,15.0,47.0,84.0,98.0,97.0,98.0,3,73.59677419354838
10288,2001-12-21IND00042,2001-12-21,12.0,82.0,84.0,53.0,97.0,98.0,2,67.70967741935482
10289,2001-12-25IND00045,2001-12-25,18.0,82.0,76.0,98.0,97.0,95.0,3,78.91935483870967
10290,2001-12-26IND00034,2001-12-26,12.0,67.0,84.0,53.0,97.0,98.0,2,65.04838709677418
10291,2001-12-26IND00041,2001-12-26,12.0,67.0,84.0,63.0,97.0,98.0,2,67.6290322580645
10292,2001-12-26IND00063,2001-12-26,10.0,67.0,84.0,71.0,97.0,95.0,2,69.03225806451611
10293,2001-12-26IND00064,2001-12-26,10.0,90.0,84.0,71.0,97.0,98.0,3,73.4516129032258
10294,2001-12-27IND00033,2001-12-27,12.0,47.0,84.0,71.0,97.0,98.0,2,66.14516129032256
10295,2001-12-27IND00060,2001-12-27,18.0,67.0,84.0,37.0,97.0,98.0,2,61.887096774193544
10296,2001-12-27IND00061,2001-12-27,18.0,93.0,84.0,5.0,97.0,98.0,2,58.241935483870954
10297,2001-12-29IND00038,2001-12-29,12.0,67.0,68.0,98.0,97.0,98.0,3,74.59677419354837
10298,2002-01-01IND00067,2002-01-01,10.0,90.0,39.0,13.0,97.0,98.0,2,52.677419354838705
10299,2002-01-01IND00068,2002-01-01,10.0,67.0,84.0,45.0,97.0,98.0,2,62.66129032258063
10300,2002-01-02IND00025,2002-01-02,10.0,82.0,84.0,80.0,97.0,98.0,3,74.35483870967741
10301,2002-01-02IND00051,2002-01-02,0.0,67.0,84.0,27.0,97.0,98.0,2,56.4032258064516
10302,2002-01-03IND00031,2002-01-03,12.0,67.0,84.0,53.0,97.0,98.0,2,65.04838709677418
10303,2002-01-03IND00065,2002-01-03,12.0,67.0,76.0,45.0,97.0,98.0,2,61.9516129032258
10304,2002-01-03IND00066,2002-01-03,10.0,90.0,39.0,45.0,97.0,98.0,2,60.93548387096774
10305,2002-01-03IND00071,2002-01-03,0.0,67.0,84.0,53.0,97.0,98.0,2,63.11290322580645
10306,2002-01-03IND00072,2002-01-03,12.0,67.0,84.0,37.0,97.0,98.0,2,60.91935483870967
10307,2002-01-04IND00020,2002-01-04,0.0,92.0,84.0,37.0,97.0,98.0,2,63.419354838709666
10308,2002-01-04IND00021,2002-01-04,0.0,92.0,84.0,27.0,97.0,98.0,2,60.838709677419345
10309,2002-01-04IND00062,2002-01-04,10.0,90.0,84.0,2.0,97.0,98.0,2,55.64516129032257
10310,2002-01-07IND00002,2002-01-07,0.0,90.0,84.0,98.0,97.0,97.0,3,78.69354838709675
10311,2002-01-07IND00012,2002-01-07,12.0,67.0,84.0,71.0,97.0,98.0,2,69.69354838709677
10312,2002-01-07IND00017,2002-01-07,12.0,55.0,84.0,45.0,97.0,98.0,2,60.8548387096774
10313,2002-01-07IND00019,2002-01-07,12.0,67.0,84.0,53.0,97.0,98.0,2,65.04838709677418
10314,2002-01-07IND00055,2002-01-07,12.0,67.0,84.0,53.0,97.0,98.0,2,65.04838709677418
10315,2002-01-07IND00056,2002-01-07,12.0,90.0,5.0,53.0,97.0,50.0,2,53.516129032258064
10316,2002-01-07IND00069,2002-01-07,10.0,93.0,84.0,71.0,97.0,98.0,3,73.98387096774192
10317,2002-01-07IND00070,2002-01-07,10.0,82.0,84.0,71.0,97.0,26.0,2,63.903225806451594
10318,2002-01-08IND00013,2002-01-08,12.0,47.0,84.0,80.0,97.0,98.0,2,68.46774193548386
10319,2002-01-08IND00037,2002-01-08,18.0,90.0,84.0,71.0,97.0,98.0,3,74.74193548387096
10320,2002-01-08IND00043,2002-01-08,12.0,93.0,84.0,13.0,97.0,98.0,2,59.338709677419345
10321,2002-01-09IND00030,2002-01-09,12.0,67.0,84.0,98.0,97.0,98.0,3,76.66129032258064
10322,2002-01-10IND00014,2002-01-10,12.0,67.0,84.0,98.0,97.0,98.0,3,76.66129032258064
10323,2002-01-10IND00053,2002-01-10,12.0,67.0,84.0,98.0,97.0,98.0,3,76.66129032258064
10324,2002-01-10IND00054,2002-01-10,12.0,67.0,84.0,98.0,97.0,98.0,3,76.66129032258064
10325,2002-01-12IND00010,2002-01-12,18.0,82.0,68.0,98.0,97.0,95.0,3,77.88709677419354
10326,2002-01-12IND00045,2002-01-12,18.0,82.0,76.0,98.0,97.0,95.0,3,78.91935483870967
10327,2002-01-13IND00009,2002-01-13,18.0,82.0,76.0,98.0,97.0,95.0,3,78.91935483870967
10328,2002-01-16IND00036,2002-01-16,12.0,67.0,84.0,71.0,97.0,98.0,2,69.69354838709677
10329,2002-01-16IND00038,2002-01-16,12.0,67.0,84.0,98.0,97.0,98.0,3,76.66129032258064
10330,2002-01-17IND00011,2002-01-17,18.0,67.0,84.0,71.0,97.0,98.0,3,70.66129032258064
10331,2002-01-17IND00018,2002-01-17,12.0,90.0,84.0,53.0,97.0,98.0,2,69.1290322580645
10332,2002-01-17IND00028,2002-01-17,12.0,67.0,84.0,71.0,97.0,98.0,2,69.69354838709677
10333,2002-01-17IND00039,2002-01-17,15.0,47.0,84.0,98.0,97.0,98.0,3,73.59677419354838
10334,2002-01-22IND00034,2002-01-22,10.0,47.0,84.0,71.0,97.0,98.0,2,65.82258064516128
10335,2002-01-24IND00029,2002-01-24,10.0,47.0,84.0,13.0,97.0,98.0,2,50.85483870967741
10336,2002-01-24IND00042,2002-01-24,12.0,93.0,84.0,27.0,97.0,98.0,2,62.9516129032258
10337,2002-01-24IND00050,2002-01-24,0.0,47.0,84.0,63.0,97.0,98.0,2,62.14516129032257
10338,2002-01-29IND00044,2002-01-29,21.0,67.0,45.0,98.0,97.0,95.0,3,72.74193548387096
10339,2002-01-29IND00057,2002-01-29,21.0,67.0,84.0,22.0,97.0,98.0,2,58.49999999999999
10340,2002-01-29IND00058,2002-01-29,15.0,67.0,84.0,18.0,97.0,98.0,2,56.49999999999999
10341,2002-01-29IND00059,2002-01-29,18.0,67.0,84.0,53.0,97.0,98.0,2,66.01612903225805
10342,2002-01-29IND00060,2002-01-29,18.0,67.0,84.0,37.0,97.0,98.0,2,61.887096774193544
10343,2002-01-29IND00061,2002-01-29,15.0,67.0,84.0,27.0,97.0,98.0,2,58.82258064516128
10344,2002-01-31IND00033,2002-01-31,15.0,47.0,84.0,71.0,97.0,98.0,2,66.62903225806451
10345,2002-02-01IND00001,2002-02-01,36.0,90.0,48.0,22.0,97.0,98.0,2,60.35483870967741
10346,2002-02-01IND00067,2002-02-01,10.0,82.0,84.0,27.0,97.0,98.0,2,60.6774193548387
10347,2002-02-01IND00068,2002-02-01,10.0,67.0,84.0,53.0,97.0,98.0,2,64.7258064516129
10348,2002-02-02IND00037,2002-02-02,15.0,90.0,84.0,71.0,97.0,98.0,3,74.25806451612902
10349,2002-02-03IND00019,2002-02-03,12.0,90.0,84.0,27.0,97.0,98.0,2,62.41935483870967
10350,2002-02-03IND00036,2002-02-03,10.0,92.0,84.0,71.0,97.0,98.0,3,73.8064516129032
10351,2002-02-04IND00020,2002-02-04,0.0,92.0,84.0,27.0,97.0,98.0,2,60.838709677419345
10352,2002-02-04IND00021,2002-02-04,0.0,92.0,84.0,22.0,97.0,98.0,2,59.548387096774185
10353,2002-02-04IND00028,2002-02-04,10.0,93.0,84.0,71.0,97.0,98.0,3,73.98387096774192
10354,2002-02-04IND00065,2002-02-04,10.0,90.0,68.0,13.0,97.0,98.0,2,56.41935483870967
10355,2002-02-04IND00066,2002-02-04,0.0,82.0,48.0,80.0,97.0,98.0,2,68.09677419354837
10356,2002-02-05IND00012,2002-02-05,12.0,90.0,84.0,71.0,97.0,98.0,3,73.77419354838709
10357,2002-02-05IND00042,2002-02-05,12.0,90.0,84.0,27.0,97.0,98.0,2,62.41935483870967
10358,2002-02-05IND00070,2002-02-05,18.0,93.0,84.0,71.0,97.0,98.0,3,75.27419354838709
10359,2002-02-06IND00050,2002-02-06,0.0,67.0,84.0,53.0,97.0,98.0,2,63.11290322580645
10360,2002-02-06IND00062,2002-02-06,10.0,2.0,84.0,2.0,97.0,98.0,1,40.03225806451612
10361,2002-02-07IND00055,2002-02-07,15.0,67.0,84.0,53.0,97.0,98.0,2,65.53225806451613
10362,2002-02-07IND00056,2002-02-07,10.0,90.0,5.0,63.0,97.0,78.0,2,58.935483870967744
10363,2002-02-07IND00069,2002-02-07,10.0,82.0,84.0,71.0,97.0,98.0,3,72.03225806451611
10364,2002-02-07IND00072,2002-02-07,12.0,67.0,84.0,37.0,97.0,98.0,2,60.91935483870967
10365,2002-02-08IND00025,2002-02-08,10.0,67.0,84.0,80.0,97.0,98.0,3,71.69354838709677
10366,2002-02-08IND00051,2002-02-08,0.0,47.0,84.0,27.0,97.0,98.0,2,52.854838709677416
10367,2002-02-11IND00013,2002-02-11,10.0,47.0,84.0,80.0,97.0,98.0,2,68.14516129032256
10368,2002-02-11IND00014,2002-02-11,12.0,67.0,84.0,98.0,97.0,98.0,3,76.66129032258064
10369,2002-02-11IND00054,2002-02-11,10.0,67.0,84.0,98.0,97.0,98.0,3,76.33870967741935
10370,2002-02-12IND00043,2002-02-12,12.0,92.0,84.0,45.0,97.0,98.0,2,67.41935483870967
10371,2002-02-12IND00057,2002-02-12,89.0,67.0,84.0,8.0,97.0,98.0,2,65.85483870967741
10372,2002-02-12IND00058,2002-02-12,89.0,67.0,84.0,8.0,97.0,98.0,2,65.85483870967741
10373,2002-02-12IND00059,2002-02-12,89.0,67.0,84.0,22.0,97.0,98.0,2,69.46774193548386
10374,2002-02-12IND00060,2002-02-12,89.0,67.0,84.0,13.0,97.0,98.0,2,67.14516129032258
10375,2002-02-12IND00061,2002-02-12,89.0,90.0,84.0,8.0,97.0,98.0,2,69.93548387096773
10376,2002-02-13IND00017,2002-02-13,12.0,90.0,84.0,45.0,97.0,98.0,2,67.06451612903224
10377,2002-02-14IND00011,2002-02-14,18.0,47.0,84.0,71.0,97.0,98.0,2,67.11290322580643
10378,2002-02-14IND00018,2002-02-14,12.0,92.0,84.0,45.0,97.0,98.0,2,67.41935483870967
10379,2002-02-14IND00044,2002-02-14,12.0,82.0,48.0,98.0,97.0,95.0,3,74.33870967741933
10380,2002-02-15IND00039,2002-02-15,12.0,67.0,84.0,98.0,97.0,98.0,3,76.66129032258064
10381,2002-02-17IND00045,2002-02-17,12.0,82.0,76.0,98.0,97.0,95.0,3,77.9516129032258
10382,2002-02-21IND00029,2002-02-21,10.0,19.0,84.0,13.0,97.0,98.0,1,45.88709677419354
10383,2002-02-25IND00034,2002-02-25,10.0,19.0,84.0,71.0,97.0,98.0,2,60.8548387096774
10384,2002-02-25IND00063,2002-02-25,10.0,82.0,84.0,80.0,97.0,98.0,3,74.35483870967741
10385,2002-02-25IND00064,2002-02-25,10.0,82.0,68.0,98.0,97.0,98.0,3,76.93548387096773
10386,2002-02-26IND00033,2002-02-26,12.0,47.0,84.0,71.0,97.0,98.0,2,66.14516129032256
10387,2002-03-05IND00051,2002-03-05,0.0,47.0,84.0,37.0,97.0,98.0,2,55.43548387096774
10388,2002-03-05IND00067,2002-03-05,10.0,67.0,68.0,27.0,97.0,98.0,2,55.95161290322581
10389,2002-03-05IND00068,2002-03-05,12.0,47.0,84.0,45.0,97.0,98.0,2,59.43548387096774
10390,2002-03-05IND00069,2002-03-05,10.0,93.0,84.0,63.0,97.0,98.0,3,71.91935483870967
10391,2002-03-06IND00011,2002-03-06,18.0,47.0,84.0,71.0,97.0,98.0,2,67.11290322580643
10392,2002-03-06IND00036,2002-03-06,10.0,67.0,84.0,71.0,97.0,98.0,2,69.37096774193547
10393,2002-03-06IND00037,2002-03-06,15.0,90.0,84.0,63.0,97.0,98.0,3,72.19354838709677
10394,2002-03-06IND00042,2002-03-06,12.0,90.0,84.0,37.0,97.0,98.0,2,65.0
10395,2002-03-06IND00043,2002-03-06,10.0,67.0,84.0,53.0,97.0,98.0,2,64.7258064516129
10396,2002-03-06IND00065,2002-03-06,0.0,82.0,84.0,37.0,97.0,98.0,2,61.64516129032257
10397,2002-03-06IND00066,2002-03-06,0.0,82.0,39.0,45.0,97.0,98.0,2,57.9032258064516
10398,2002-03-06IND00070,2002-03-06,18.0,67.0,84.0,71.0,97.0,98.0,3,70.66129032258064
10399,2002-03-07IND00012,2002-03-07,12.0,67.0,84.0,80.0,97.0,98.0,3,72.01612903225805
10400,2002-03-07IND00017,2002-03-07,0.0,90.0,84.0,63.0,97.0,98.0,2,69.77419354838709
10401,2002-03-07IND00019,2002-03-07,12.0,67.0,84.0,45.0,97.0,98.0,2,62.98387096774192
10402,2002-03-07IND00028,2002-03-07,0.0,90.0,84.0,71.0,97.0,98.0,3,71.83870967741935
10403,2002-03-09IND00025,2002-03-09,10.0,67.0,84.0,80.0,97.0,98.0,3,71.69354838709677
10404,2002-03-12IND00072,2002-03-12,12.0,67.0,84.0,53.0,97.0,98.0,2,65.04838709677418
10405,2002-03-13IND00013,2002-03-13,10.0,47.0,84.0,80.0,97.0,98.0,2,68.14516129032256
10406,2002-03-13IND00014,2002-03-13,10.0,67.0,84.0,98.0,97.0,98.0,3,76.33870967741935
10407,2002-03-13IND00020,2002-03-13,0.0,92.0,84.0,45.0,97.0,98.0,2,65.48387096774192
10408,2002-03-13IND00021,2002-03-13,0.0,93.0,84.0,45.0,97.0,98.0,2,65.66129032258064
10409,2002-03-13IND00054,2002-03-13,10.0,47.0,84.0,98.0,97.0,98.0,3,72.79032258064515
10410,2002-03-14IND00018,2002-03-14,0.0,92.0,84.0,53.0,97.0,98.0,2,67.54838709677419
10411,2002-03-18IND00060,2002-03-18,0.0,67.0,84.0,27.0,97.0,98.0,2,56.4032258064516
10412,2002-03-18IND00061,2002-03-18,0.0,67.0,84.0,18.0,97.0,98.0,2,54.08064516129031
10413,2002-03-20IND00033,2002-03-20,0.0,67.0,84.0,63.0,97.0,98.0,2,65.69354838709677
10414,2002-03-21IND00029,2002-03-21,10.0,19.0,84.0,10.0,97.0,98.0,1,45.11290322580644
10415,2002-03-22IND00050,2002-03-22,0.0,47.0,84.0,53.0,97.0,98.0,2,59.56451612903225
10416,2002-03-22IND00062,2002-03-22,0.0,92.0,84.0,3.0,97.0,97.0,2,54.53225806451612
10417,2002-03-25IND00039,2002-03-25,10.0,47.0,84.0,80.0,97.0,98.0,2,68.14516129032256
10418,2002-03-25IND00045,2002-03-25,10.0,67.0,76.0,98.0,97.0,39.0,2,68.64516129032258
10419,2002-03-25IND00063,2002-03-25,0.0,82.0,84.0,98.0,97.0,98.0,3,77.38709677419352
10420,2002-03-25IND00064,2002-03-25,0.0,82.0,57.0,98.0,97.0,98.0,3,73.9032258064516
10421,2002-03-26IND00034,2002-03-26,10.0,47.0,84.0,63.0,97.0,98.0,2,63.758064516129025
10422,2002-03-26IND00041,2002-03-26,12.0,67.0,84.0,98.0,97.0,98.0,3,76.66129032258064
10423,2002-03-26IND00057,2002-03-26,10.0,67.0,84.0,13.0,97.0,98.0,2,54.40322580645161
10424,2002-03-26IND00058,2002-03-26,10.0,67.0,84.0,13.0,97.0,98.0,2,54.40322580645161
10425,2002-03-26IND00059,2002-03-26,10.0,67.0,84.0,18.0,97.0,98.0,2,55.69354838709677
10426,2002-03-31IND00044,2002-03-31,12.0,90.0,39.0,98.0,97.0,95.0,3,74.59677419354837
10427,2002-04-01IND00020,2002-04-01,0.0,90.0,84.0,27.0,97.0,98.0,2,60.48387096774192
10428,2002-04-01IND00021,2002-04-01,0.0,92.0,84.0,27.0,97.0,98.0,2,60.838709677419345
10429,2002-04-01IND00022,2002-04-01,0.0,90.0,84.0,37.0,97.0,98.0,2,63.06451612903225
10430,2002-04-02IND00027,2002-04-02,10.0,90.0,84.0,98.0,97.0,95.0,3,80.0806451612903
10431,2002-04-02IND00046,2002-04-02,12.0,67.0,84.0,27.0,97.0,98.0,2,58.338709677419345
10432,2002-04-02IND00047,2002-04-02,12.0,67.0,84.0,27.0,97.0,98.0,2,58.338709677419345
10433,2002-04-02IND00068,2002-04-02,12.0,47.0,84.0,45.0,97.0,98.0,2,59.43548387096774
10434,2002-04-03IND00003,2002-04-03,10.0,92.0,84.0,80.0,97.0,98.0,3,76.12903225806451
10435,2002-04-03IND00015,2002-04-03,0.0,67.0,84.0,98.0,97.0,98.0,3,74.72580645161288
10436,2002-04-03IND00018,2002-04-03,10.0,82.0,84.0,53.0,97.0,98.0,2,67.38709677419354
10437,2002-04-03IND00065,2002-04-03,0.0,90.0,68.0,45.0,97.0,98.0,2,63.06451612903225
10438,2002-04-03IND00066,2002-04-03,0.0,82.0,62.0,98.0,97.0,98.0,3,74.54838709677418
10439,2002-04-04IND00002,2002-04-04,10.0,92.0,84.0,2.0,97.0,97.0,2,55.88709677419354
10440,2002-04-04IND00028,2002-04-04,0.0,90.0,84.0,71.0,97.0,97.0,3,71.72580645161288
10441,2002-04-04IND00035,2002-04-04,12.0,55.0,84.0,98.0,97.0,98.0,3,74.53225806451611
10442,2002-04-04IND00042,2002-04-04,0.0,90.0,84.0,27.0,97.0,98.0,2,60.48387096774192
10443,2002-04-04IND00062,2002-04-04,10.0,93.0,76.0,3.0,97.0,97.0,2,55.29032258064515
10444,2002-04-05IND00036,2002-04-05,0.0,67.0,84.0,63.0,97.0,95.0,2,65.35483870967741
10445,2002-04-05IND00069,2002-04-05,0.0,93.0,84.0,71.0,97.0,98.0,3,72.37096774193547
10446,2002-04-06IND00025,2002-04-06,10.0,67.0,84.0,80.0,97.0,98.0,3,71.69354838709677
10447,2002-04-06IND00043,2002-04-06,0.0,93.0,84.0,98.0,97.0,97.0,3,79.22580645161288
10448,2002-04-06IND00046,2002-04-06,0.0,67.0,84.0,45.0,97.0,98.0,2,61.048387096774185
10449,2002-04-06IND00047,2002-04-06,0.0,67.0,84.0,45.0,97.0,98.0,2,61.048387096774185
10450,2002-04-07IND00016,2002-04-07,0.0,67.0,84.0,98.0,97.0,98.0,3,74.72580645161288
10451,2002-04-07IND00037,2002-04-07,15.0,82.0,84.0,71.0,97.0,95.0,3,72.49999999999999
10452,2002-04-09IND00012,2002-04-09,10.0,82.0,84.0,71.0,97.0,97.0,3,71.91935483870967
10453,2002-04-09IND00038,2002-04-09,12.0,82.0,84.0,98.0,97.0,98.0,3,79.32258064516128
10454,2002-04-09IND00051,2002-04-09,0.0,2.0,84.0,27.0,97.0,98.0,1,44.87096774193547
10455,2002-04-09IND00057,2002-04-09,89.0,67.0,84.0,10.0,97.0,98.0,2,66.37096774193547
10456,2002-04-09IND00058,2002-04-09,89.0,67.0,84.0,10.0,97.0,98.0,2,66.37096774193547
10457,2002-04-09IND00059,2002-04-09,0.0,67.0,84.0,18.0,97.0,98.0,2,54.08064516129031
10458,2002-04-09IND00060,2002-04-09,0.0,67.0,84.0,45.0,97.0,98.0,2,61.048387096774185
10459,2002-04-09IND00061,2002-04-09,0.0,67.0,84.0,10.0,97.0,98.0,2,52.01612903225806
10460,2002-04-09IND00072,2002-04-09,0.0,67.0,84.0,27.0,97.0,98.0,2,56.4032258064516
10461,2002-04-10IND00030,2002-04-10,0.0,67.0,84.0,98.0,97.0,98.0,3,74.72580645161288
10462,2002-04-11IND00013,2002-04-11,10.0,47.0,84.0,98.0,97.0,98.0,3,72.79032258064515
10463,2002-04-11IND00014,2002-04-11,0.0,67.0,84.0,80.0,97.0,98.0,3,70.08064516129032
10464,2002-04-11IND00050,2002-04-11,0.0,67.0,84.0,53.0,97.0,98.0,2,63.11290322580645
10465,2002-04-11IND00053,2002-04-11,10.0,67.0,84.0,98.0,97.0,98.0,3,76.33870967741935
10466,2002-04-11IND00054,2002-04-11,10.0,19.0,84.0,98.0,97.0,98.0,2,67.82258064516128
10467,2002-04-12IND00004,2002-04-12,12.0,47.0,84.0,53.0,97.0,98.0,2,61.49999999999999
10468,2002-04-12IND00005,2002-04-12,12.0,47.0,84.0,53.0,97.0,98.0,2,61.49999999999999
10469,2002-04-14IND00045,2002-04-14,10.0,67.0,76.0,98.0,97.0,95.0,3,74.96774193548386
10470,2002-04-15IND00007,2002-04-15,10.0,47.0,5.0,63.0,97.0,98.0,2,53.56451612903225
10471,2002-04-15IND00056,2002-04-15,0.0,0.0,84.0,80.0,97.0,98.0,2,58.19354838709676
10472,2002-04-16IND00011,2002-04-16,15.0,67.0,84.0,71.0,97.0,98.0,3,70.17741935483869
10473,2002-04-17IND00017,2002-04-17,10.0,67.0,84.0,53.0,97.0,98.0,2,64.7258064516129
10474,2002-04-17IND00019,2002-04-17,12.0,47.0,84.0,63.0,97.0,97.0,2,63.967741935483865
10475,2002-04-19IND00039,2002-04-19,10.0,47.0,84.0,98.0,97.0,98.0,3,72.79032258064515
10476,2002-04-21IND00010,2002-04-21,10.0,90.0,68.0,80.0,97.0,95.0,3,73.37096774193547
10477,2002-04-22IND00009,2002-04-22,12.0,90.0,76.0,98.0,97.0,95.0,3,79.37096774193547
10478,2002-04-23IND00033,2002-04-23,12.0,47.0,84.0,63.0,97.0,98.0,2,64.08064516129032
10479,2002-04-23IND00041,2002-04-23,12.0,0.0,84.0,71.0,97.0,98.0,2,57.806451612903224
10480,2002-04-24IND00044,2002-04-24,0.0,47.0,39.0,98.0,97.0,95.0,2,65.03225806451611
10481,2002-04-25IND00031,2002-04-25,0.0,47.0,84.0,37.0,97.0,98.0,2,55.43548387096774
10482,2002-04-26IND00034,2002-04-26,10.0,47.0,84.0,63.0,97.0,98.0,2,63.758064516129025
10483,2002-04-26IND00063,2002-04-26,0.0,67.0,84.0,98.0,97.0,98.0,3,74.72580645161288
10484,2002-04-26IND00064,2002-04-26,0.0,67.0,53.0,71.0,97.0,98.0,2,63.758064516129025
10485,2002-04-28IND00029,2002-04-28,0.0,19.0,84.0,13.0,97.0,98.0,1,44.27419354838709
10486,2002-04-29IND00049,2002-04-29,0.0,93.0,68.0,98.0,97.0,98.0,3,77.27419354838709
10487,2002-04-30IND00024,2002-04-30,0.0,93.0,57.0,98.0,97.0,98.0,3,75.85483870967741
10488,2002-04-30IND00048,2002-04-30,0.0,93.0,76.0,98.0,97.0,98.0,3,78.30645161290322
10489,2002-05-01IND00068,2002-05-01,10.0,93.0,84.0,53.0,97.0,98.0,2,69.33870967741935
10490,2002-05-02IND00046,2002-05-02,0.0,67.0,84.0,53.0,97.0,98.0,2,63.11290322580645
10491,2002-05-02IND00047,2002-05-02,10.0,67.0,84.0,80.0,97.0,98.0,3,71.69354838709677
10492,2002-05-03IND00001,2002-05-03,0.0,90.0,84.0,53.0,97.0,98.0,2,67.19354838709677
10493,2002-05-03IND00065,2002-05-03,0.0,82.0,76.0,80.0,97.0,98.0,3,71.70967741935483
10494,2002-05-04IND00020,2002-05-04,0.0,93.0,84.0,45.0,97.0,98.0,2,65.66129032258064
10495,2002-05-04IND00021,2002-05-04,0.0,93.0,84.0,45.0,97.0,98.0,2,65.66129032258064
10496,2002-05-06IND00003,2002-05-06,0.0,93.0,84.0,80.0,97.0,98.0,3,74.69354838709677
10497,2002-05-07IND00002,2002-05-07,0.0,92.0,68.0,3.0,97.0,97.0,2,52.467741935483865
10498,2002-05-07IND00007,2002-05-07,12.0,82.0,84.0,53.0,97.0,98.0,2,67.70967741935482
